SITEID,count,UNDERAGE1,UNDERAGE2,IL,TITLE,lng,lat
50010610009022,0,0,0,0,重庆****力网吧,106.307693,29.608452
50010610009023,0,0,0,0,重庆****网吧）,106.307693,29.608452
50010610009024,0,0,0,0,沙坪****家网吧,106.311554,29.565198
50010610009025,0,0,0,0,重庆****费点),106.301229,29.616563
50010610009026,3220,0,16,0,沙区****力网吧,106.38435,29.610068
50015310000008,5259,0,35,1,北部****福网吧,106.581639,29.638101
50015310000009,5979,0,5,0,北部****园网吧,106.566618,29.642468
50015310000010,4189,0,46,1,北部****缘网吧,106.53495,29.62575
50015310000011,10391,0,32,1,北部****龙网吧,106.538464,29.626079
50015310000012,1785,0,17,0,北部****飚网吧,106.536345,29.627253
50015310000013,4684,0,0,0,北部****彩网吧,106.530888,29.623242
50015310000014,0,0,0,0,北部****儿网吧,106.535268,29.625603
50015310000015,0,0,0,0,北部****恒网吧,106.522551,29.620701
50015310000016,4146,0,74,1,北部****渺网吧,106.537658,29.625755
50015310000017,9073,0,67,1,北部****座网吧,106.487351,29.639527
50015310000018,13656,0,4,0,北部****豆网吧,106.562362,29.673018
50015310000019,11589,0,107,1,北部****网吧）,106.563379,29.56754
50015310000020,8065,0,80,1,北部****会所）,106.533009,29.624697
50015310000021,7571,0,3,0,北部****网络）,106.537158,29.636809
50015310000022,22514,0,60,1,北部****舟网吧,106.493822,29.638217
50015310000023,0,0,0,0,北部****陆网吧,106.481079,29.633401
50015310000024,5140,0,0,0,北部****林网吧,106.482263,29.630631
50015310000025,0,0,0,0,北部****氏网吧,106.489758,29.637164
50015310000026,6904,0,38,1,重庆****渝网吧,106.585319,29.633102
50015310000027,17495,0,62,1,北部****会所）,106.510609,29.607333
50015310000028,12749,0,69,1,北部****会所）,106.555267,29.606629
50015310000029,7692,0,7,0,北部****山网吧,106.539059,29.611068
50015310000030,0,0,0,0,北部****吧  ,106.551095,29.608961
50023310000016,0,0,0,0,忠县****炬网吧,108.044656,30.297239
50023310000017,0,0,0,0,忠县****光网吧,108.044896,30.297985
50023310000018,0,0,0,0,忠县****缘网吧,108.049765,30.299135
50023310000019,6835,0,4,0,忠县****鹏网吧,108.040419,30.294937
50023310000020,1859,0,0,0,忠县****神网吧,108.054013,30.307256
50023310000021,76,0,0,0,忠县****8网吧,107.704605,30.360327
50023310000023,0,0,0,0,忠县****代网吧,108.049685,30.299035
50023310000024,47,0,0,0,忠县****伟网吧,107.876648,30.388577
50023310000025,314,0,1,0,忠县****三网吧,108.079132,30.501489
50023310000026,2248,0,1,0,忠县****客网吧,108.049426,30.298837
50023310000027,0,0,0,0,忠县****往网吧,108.029075,30.306692
50023310000028,119,0,0,0,忠县****份网吧,107.653241,30.285301
50023310000029,89,0,0,0,忠县****飞网吧,108.029931,30.305797
50023310000030,24,0,0,0,忠县****恒网吧,107.729542,30.306314
50023310000031,0,0,0,0,忠县****众网吧,108.082775,30.50184
50023310000032,0,0,0,0,忠县****网络屋,108.047953,30.298927
50011210000052,4517,0,44,1,渝北****港网吧,106.640659,29.744969
50011210000053,651,0,0,0,渝北****笛网吧,106.503139,29.593983
50011210000054,0,0,0,0,渝北****雨网吧,106.637189,29.72743
50011210000055,5300,0,55,1,渝北****津网吧,106.633834,29.720065
50011210000056,7537,0,49,1,渝北****园网吧,106.511171,29.591398
50011210000058,2174,0,45,1,渝北****造网吧,106.851546,29.857651
50011210000059,4197,0,42,1,渝北****联网吧,106.613003,29.682224
50011210000060,8833,0,17,0,渝北****山网吧,106.635824,29.722033
50011210000061,6274,0,41,1,渝北****间网吧,106.630345,29.723494
50011210000062,0,0,0,0,渝北****金网吧,106.602199,29.69
50011210000063,7720,0,6,0,渝北****辉网吧,106.510127,29.596313
50011210000065,8030,0,29,1,渝北****达网吧,106.517683,29.587163
50011210000066,3356,0,36,1,渝北****你网吧,106.624914,29.71062
50011210000067,4012,0,23,1,渝北****双网吧,106.634661,29.737564
50011210000068,6307,0,26,1,渝北****端网吧,106.522728,29.604798
50011210000070,0,0,0,0,渝北****梦网吧,106.63465,29.731793
50011210000071,6265,0,11,0,渝北****花网吧,106.523188,29.595392
50011210000072,6428,0,3,0,渝北****号网吧,106.639032,29.756053
50011210000073,0,0,0,0,渝北****宏网吧,106.523374,29.584971
50011210000074,4625,0,9,0,渝北****欣网吧,106.508958,29.59568
50011210000075,456,0,3,0,渝北****上网吧,106.608414,29.691598
50011210000076,7872,0,30,1,渝北****馨网吧,106.600653,29.689846
50011210000077,1225,0,18,0,渝北****奇网吧,106.62913,29.714237
50011210000078,1669,0,0,0,渝北****来网吧,106.852797,29.859819
50011210000079,7530,0,14,0,渝北****克网吧,106.566489,29.599036
50011210000080,6685,0,38,1,渝北****意网吧,106.656844,29.761275
50011210000091,9085,0,50,1,渝北****天网吧,106.610521,29.69357
50011210000092,10382,0,21,1,渝北****喜网吧,106.628634,29.669799
50011210000095,0,0,0,0,渝北****乐网吧,106.939437,29.734327
50011210000096,0,0,0,0,渝北****唐网吧,106.534112,29.608447
50011210000097,6357,0,14,0,渝北****烦网吧,106.611467,29.689949
50011210000098,13680,0,226,1,渝北****峰网吧,106.607934,29.690584
50011210000099,6240,0,47,1,渝北****升网吧,106.637284,29.725801
50011210000100,6009,0,1,0,渝北****虫网吧,106.509682,29.588349
50011210000101,3169,0,7,0,渝北****梦网吧,106.614762,29.674415
50011210000102,0,0,0,0,渝北****心网吧,106.522329,29.591619
50011310000050,3443,0,23,1,巴南****创网吧,106.55002,29.463134
50011310000051,743,0,1,0,巴南****谊网吧,106.798651,29.252099
50011310000052,5785,0,19,0,巴南****浪网吧,106.525813,29.385636
50011310000053,0,0,0,0,巴南****密狗）,106.531366,29.386833
50011310000054,5997,0,51,1,巴南****欧网吧,106.52895,29.390033
50011310000055,3362,0,9,0,巴南****牛网吧,106.543374,29.411514
50011310000056,3330,0,11,0,巴南****点网吧,106.52395,29.3906
50011310000057,9022,0,13,0,巴南****缘网吧,106.54136,29.418624
50011310000058,5733,0,7,0,巴南****天网吧,106.556562,29.444495
50011310000059,1766,0,8,0,巴南****联网吧,106.540295,29.382466
50011310000060,0,0,0,0,巴南****湖网吧,106.55002,29.463134
50011310000061,0,0,0,0,巴南****邦网吧,106.55002,29.463134
50011310000062,2378,0,21,1,巴南****聪网吧,106.530715,29.387193
50011310000063,0,0,0,0,巴南****盟网吧,106.525678,29.46037
50011310000064,0,0,0,0,巴南****天网吧,106.525678,29.46037
50011310000065,3439,0,3,0,巴南****缘网吧,106.549499,29.471431
50011310000067,1602,0,8,0,巴南****缘网吧,106.525854,29.387491
50011310000068,4842,0,25,1,巴南****悦网吧,106.556211,29.44473
50011310000069,0,0,0,0,巴南****费点）,106.531318,29.38802
50011310000070,7737,0,18,0,巴南****缘网吧,106.540587,29.416927
50011310000071,4898,0,21,1,巴南****浪网吧,106.758274,29.378028
50011310000072,0,0,0,0,巴南****咖网吧,106.577117,29.488646
50011310000073,6602,0,23,1,巴南****边网吧,106.545491,29.471869
50011310000074,4247,0,48,1,巴南****岛网吧,106.545065,29.472528
50011310000075,0,0,0,0,巴南****益网吧,106.533705,29.384159
50011310000076,3466,0,29,1,巴南****雅网吧,106.510622,29.389534
50011310000077,0,0,0,0,巴南****座网吧,106.522782,29.393292
50011310000078,985,0,14,0,巴南****首网吧,106.491764,29.537105
50011310000079,4394,0,1,0,巴南****鸿网吧,106.525854,29.387491
50011310000080,4225,0,37,1,巴南****源网吧,106.55583,29.444885
50011310000081,0,0,0,0,巴南****蝶网吧,106.537388,29.463946
50011310000082,0,0,0,0,巴南****江网吧,106.602114,29.432933
50011310000083,4096,0,18,0,巴南****松网吧,106.56994,29.48113
50011310000084,9006,0,53,1,巴南****银网吧,106.556211,29.44473
50011310000085,4136,0,20,0,巴南****良网吧,106.549778,29.469603
50011310000086,2951,0,15,0,巴南****天网吧,106.556211,29.44473
50015310000041,10564,0,5,0,重庆****连网吧,106.558651,29.703794
50024110000064,170,0,32,1,念念****念网吧,108.89127,28.52745
50023110000001,0,0,0,0,垫江****军网吧,107.356455,30.337027
50015310000042,0,0,0,0,重庆****宫网吧,106.556016,29.609029
50023810000031,385,0,0,0,同乐****乐网吧,109.498603,31.323029
50011210000108,5574,0,30,1,渝北****地网吧,106.604551,29.689674
50011210000109,8952,0,145,1,渝北****人网吧,106.610079,29.694006
50011210000110,3892,0,7,0,渝北****云网吧,106.643407,29.775949
50011210000111,3288,0,43,1,渝北****踪网吧,106.627323,29.707181
50011210000112,5199,0,24,1,渝北****尼网吧,106.801858,29.704932
50011210000113,3917,0,155,1,渝北****山网吧,106.613428,29.696426
50011210000116,12541,0,66,1,渝北****艳网吧,106.508989,29.588552
50011210000117,6328,0,15,0,渝北****吉网吧,106.646532,29.746317
50011210000118,7311,0,26,1,渝北****居网吧,106.525413,29.591553
50011210000119,1320,0,1,0,渝北****天网吧,106.627105,29.705416
50011210000120,0,0,0,0,渝北****鑫网吧,106.633187,29.725545
50011210000121,0,0,0,0,渝北****山网吧,106.616277,29.682303
50011210000122,7732,0,18,0,渝北****姗网吧,106.526294,29.592059
50011210000123,5858,0,151,1,渝北****系网吧,106.601921,29.684901
50011210000124,681,0,9,0,渝北****录网吧,106.615903,29.682904
50011210000125,6151,0,19,0,渝北****洛网吧,106.601772,29.681899
50011210000126,8108,0,97,1,渝北****飞网吧,106.610752,29.693197
50011210000127,5695,0,6,0,渝北****聚网吧,106.509784,29.589484
50011210000128,6413,0,0,0,渝北****豪网吧,106.591426,29.645723
50011210000129,4974,0,18,0,渝北****舟网吧,106.620939,29.701665
50011210000130,7945,0,28,1,渝北****潮网吧,106.633316,29.671684
50011210000131,6443,0,61,1,渝北****瑞网吧,106.629957,29.716862
50011210000132,5924,0,44,1,渝北****越网吧,106.626878,29.70682
50011210000133,5745,0,65,1,渝北****韵网吧,106.636758,29.734479
50011210000134,0,0,0,0,渝北****枫网吧,106.523805,29.59626
50011210000136,2391,0,21,1,渝北****跃网吧,106.600662,29.687164
50011210000137,0,0,0,0,渝北****法网吧,106.638232,29.723079
50011210000138,923,0,0,0,渝北****余网吧,106.939437,29.734327
50011210000139,2427,0,1,0,渝北****人网吧,106.604793,29.651304
50011210000140,8284,0,69,1,渝北****乐网吧,106.520399,29.593089
50011210000141,5289,0,16,0,渝北****兴网吧,106.639001,29.754953
50011210000142,0,0,0,0,渝北****电网吧,106.521527,29.603817
50011210000143,12541,0,26,1,渝北****座网吧,106.632973,29.717825
50011210000144,2862,0,18,0,渝北****歌网吧,106.802285,29.704263
50011210000147,4620,0,39,1,渝北****莲网吧,106.600934,29.689633
50011210000148,1399,0,15,0,渝北****盟网吧,106.6398,29.742654
50011210000149,0,0,0,0,渝北****秋网吧,106.639231,29.738103
50011210000150,3601,0,7,0,渝北****跃网吧,106.523836,29.59528
50011210000151,15841,0,171,1,渝北****桥网吧,106.610965,29.692714
50011210000154,3298,0,13,0,渝北****海网吧,106.628954,29.709641
50011210000155,598,0,6,0,渝北****杰网吧,106.635372,29.743089
50011210000156,0,0,0,0,渝北****雅网吧,106.621429,29.703334
50011210000157,22199,1152,69,1,渝北****儿网吧,106.564085,29.607683
50011210000158,11178,0,30,1,渝北****园网吧,106.610902,29.692839
50011210000160,6919,0,33,1,渝北****喜网吧,106.628977,29.707509
50011210000161,0,0,0,0,渝北****旭网吧,106.60949,29.690234
50011210000162,2803,0,53,1,渝北****瀚网吧,106.628241,29.710538
50011210000163,8035,0,83,1,渝北****波网吧,106.600662,29.687164
50011210000165,4235,0,0,0,渝北****芯网吧,106.510955,29.605366
50011210000166,9316,0,19,0,渝北****豪网吧,106.638057,29.722841
50024110000004,0,0,0,0,秀山****网吧）,106.667178,29.541515
50024110000005,4971,0,23,1,秀山****网吧）,108.998241,28.449041
50024110000006,6,0,0,0,秀山****网吧）,108.864764,28.392886
50024110000007,32,0,0,0,秀山****网吧）,109.067782,28.386323
50024110000008,0,0,0,0,秀山****网吧）,108.996332,28.451403
50024110000009,0,0,0,0,秀山****网吧）,109.018524,28.451723
50024110000010,0,0,0,0,秀山****网吧）,109.201846,28.7531
50024110000011,0,0,0,0,秀山****网吧）,109.006659,28.442164
50024110000012,0,0,0,0,秀山****网吧）,108.930597,28.422531
50024110000013,0,0,0,0,秀山****网吧）,109.008121,28.459287
50024110000014,0,0,0,0,秀山****网吧）,109.190821,28.685764
50024110000015,190,0,0,0,秀山****网吧）,109.201846,28.7531
50024110000016,77,0,0,0,秀山****网吧）,109.197904,28.745629
50024110000017,0,0,0,0,秀山****网吧）,109.042236,28.267867
50024110000018,0,0,0,0,秀山****网吧）,108.89127,28.52745
50024110000019,0,0,0,0,秀山****网吧）,109.275451,28.501398
50024110000020,0,0,0,0,秀山****网络）,109.000215,28.448504
50024110000021,3904,0,11,0,秀山****网吧）,108.994137,28.454612
50024110000048,0,0,0,0,秀山****网吧）,109.011923,28.421839
50024110000049,224,0,10,0,秀山****网吧）,108.892324,28.529855
50024110000050,117,0,0,0,秀山****网吧）,109.042236,28.267867
50024110000051,0,0,0,0,秀山****网吧）,109.188295,28.462214
50024110000052,95,0,0,0,秀山****网吧）,108.918353,28.404439
50024110000053,0,0,0,0,秀山****网吧）,109.000704,28.440957
50024110000054,2099,0,2,0,秀山****网吧）,108.993706,28.45504
50024110000055,0,0,0,0,秀山****网吧）,109.03939,28.264763
50024110000056,552,0,1,0,秀山****网吧）,109.026618,28.510128
50024110000057,0,0,0,0,秀山****网吧）,109.040206,28.316941
50024110000058,1253,0,4,0,秀山****网吧）,109.000558,28.450435
50024110000059,349,0,0,0,秀山****网吧）,109.00458,28.189072
50024110000060,0,0,0,0,秀山****网吧）,108.918353,28.404439
50024110000061,28,0,0,0,秀山****网吧）,108.931609,28.422823
50024110000062,0,0,0,0,秀山****网吧）,109.026618,28.510128
50024110000063,2052,0,12,0,秀山****网吧）,106.587096,29.547936
50099910000021,0,0,0,0,重庆****家网吧,106.39859,29.808577
50024210000003,2367,0,25,1,酉阳****络会所,108.778086,28.832715
50024210000007,0,0,0,0,酉阳****络会所,108.826813,28.748278
50024210000010,934,0,17,0,酉阳****络会所,108.774202,28.863001
50024210000014,3002,0,12,0,酉阳****络会所,108.774202,28.863001
50024210000015,21,0,0,0,酉阳****丰网吧,108.694063,28.783317
50024210000016,0,0,0,0,酉阳****友网吧,106.63465,29.731793
50024210000019,0,0,0,0,酉阳****喜网吧,108.775258,28.846984
50024210000020,2462,0,13,0,酉阳****络会所,108.775807,28.850708
50023310000033,0,0,0,0,忠县****闲会所,108.040409,30.294688
50023310000035,188,0,1,0,忠县****宇网吧,108.037251,30.199954
50023310000036,6625,0,5,0,忠县****月网吧,108.044054,30.296468
50023310000037,1397,0,0,0,忠县****勇网吧,108.205252,30.42703
50023310000038,0,0,0,0,忠县****来网吧,108.040529,30.295315
50023310000039,521,0,0,0,忠县****来网吧,108.130031,30.295582
50023310000040,0,0,0,0,忠县****欣网吧,108.078207,30.500876
50023310000041,83,0,0,0,忠县****鹰网吧,107.658222,30.283593
50023310000042,0,0,0,0,忠县****人网吧,108.040466,30.298391
50023310000043,720,0,0,0,忠县****话网吧,108.044956,30.297994
50023310000044,635,0,0,0,忠县****网络屋,108.039128,30.294574
50023310000046,0,0,0,0,忠县****逢网吧,108.03015,30.306195
50023310000047,2184,0,6,0,忠县****屿网吧,108.054339,30.304374
50023310000048,0,0,0,0,忠县****星网吧,108.205252,30.42703
50023310000051,0,0,0,0,忠县****尚网吧,108.04312,30.295763
50023310000052,0,0,0,0,忠县****井网吧,108.08125,30.502227
50023310000053,0,0,0,0,忠县****飞网吧,108.040466,30.298391
50023310000054,0,0,0,0,忠县****宇网吧,107.893551,30.050106
50023310000055,118,0,0,0,忠县****云网吧,107.748376,30.393944
50023310000056,3231,0,6,0,忠县****克网吧,108.044014,30.296449
50023310000057,0,0,0,0,忠县****友网吧,107.958604,30.217433
50023310000058,1476,5,8,1,忠县****驰网吧,108.04517,30.297086
50023310000059,90,0,0,0,忠县****翰网吧,107.731827,30.308138
50023310000060,470,0,0,0,忠县****云网吧,107.939341,30.133171
50023310000061,80,0,0,0,忠县****日网吧,107.59924,30.244685
50023310000062,1100,0,0,0,忠县****发网吧,107.958604,30.217433
50023310000063,169,0,1,0,忠县****空网吧,108.009075,30.383695
50023310000064,689,0,2,0,忠县****林网吧,108.037251,30.199954
50023310000065,0,0,0,0,忠县****博网吧,108.044719,30.304446
50023310000066,125,0,0,0,忠县****浪网吧,106.43922,29.409068
50023310000068,0,0,0,0,忠县****缘网吧,108.203373,30.426953
50023310000069,66,0,0,0,忠县****泡网吧,108.079894,30.500895
50023310000070,326,0,0,0,忠县****毛网吧,108.020696,30.210472
50023310000071,0,0,0,0,忠县****怡网吧,107.736612,30.31317
50023310000072,0,0,0,0,忠县****和网吧,108.003844,30.205167
50023310000073,434,0,2,0,忠县****龙网吧,108.018199,30.208189
50023410000001,1,0,0,0,开县****谷网吧,108.32602,31.154487
50023410000002,0,0,0,0,开县****络世界,108.386547,31.165676
50023410000003,2133,0,0,0,开县****代网吧,108.38926,31.277101
50023410000004,0,0,0,0,开县****络会所,108.42044,31.174606
50023410000005,760,0,0,0,开县****络会所,108.401471,31.168011
50023410000006,1287,0,31,1,开县****间网城,108.428104,31.17803
50023410000007,0,0,0,0,开县****络会所,108.416661,31.172267
50023410000008,0,0,0,0,开县****平桥店,108.416661,31.172267
50023410000009,879,0,18,0,开县****源网城,108.377729,31.164086
50023410000010,398,0,1,0,开县****速网吧,108.437544,31.211068
50023410000011,8,0,0,0,开县****友网吧,108.227993,31.10593
50023410000012,135,0,0,0,开县****雯网吧,108.315492,31.001185
50023410000013,888,0,1,0,开县****勇网吧,108.317346,31.00449
50023410000014,916,0,13,0,开县****叶网吧,108.317346,31.00449
50023410000015,76,0,0,0,开县****晶网吧,108.253864,30.965869
50024110000022,0,0,0,0,秀山****网吧）,109.000558,28.450435
50024110000023,0,0,0,0,秀山****网吧),106.529866,29.387561
50024110000025,0,0,0,0,秀山****网吧）,109.002452,28.454027
50024110000026,0,0,0,0,秀山****网吧）,109.060964,28.610991
